"","intercept","agencia","producto","cliente","prodAgenCliente","prodCliente","prodAgencia","clienteAgen"
"40",-0.78661839366362,0.134708543339946,0.266125162708565,0.655913403182183,0.781663436874318,-0.0958479354673703,0.159321647669403,-0.53078979128388
"41",-1.30523175162686,-0.126942066338079,0.218957634505027,0.22563375315697,0.596370258840837,0.129847085332399,0.0358067556974341,0.322892290468617
"42",-0.682910209001468,0.0959210156876694,0.259453609338769,-0.0712758703115126,0.722385337600673,-0.033989351989038,0.0472745356360256,0.324815496235446
"43",-0.327051621748564,-0.180535992357318,0.0197065025548031,-0.0884700931961908,0.458569473359105,0.251951023468116,0.312004785814917,0.417468999929912
"44",-0.283643018743023,0.0666032117126635,0.319515610721464,-0.310399084858163,0.627279597708578,0.187580211755328,-0.0127162586020545,0.339490693182571
"45",-0.997436613287034,-0.0658729489521258,0.293567770361309,-0.230747387576222,0.534588062352375,0.237967919122181,0.0501015771295164,0.514879915581531
"46",-0.909805479661398,0.033660521999686,0.242827084416174,-0.166092658240942,0.643555856370192,0.132343654517428,0.0651486605929313,0.378505729194416
"47",-1.17079750149413,-0.115271178897209,0.253400242521739,0.265735832016683,0.670036301906333,0.0871967339966483,0.0984235292793557,0.109235453974713
"48",-0.730249776668634,0.232627864532662,0.210238428385979,-0.482633804444007,0.727246049101021,0.11250586717595,0.00310388053746946,0.494547095419786
"49",-1.27657359700916,0.0973777614378495,0.399797632260187,0.207342547457915,0.779216101755927,-0.0800251002018517,-0.0312198641457762,0.0897321307777086
"50",-0.0425792226903913,-0.114499749518485,0.0664463539139132,-0.131149770151359,0.485983116289532,0.273536342832286,0.24855670641503,0.305644726048987
"51",-0.581094700429845,0.129339610641046,-0.0407081989923712,-0.128122658857925,0.585279783521872,0.209578107984289,0.224746552246977,0.269716638551373
"52",-0.811210709705533,0.0457792419239784,0.157470357063726,-0.0280836763489158,0.690555798430807,0.0768031537535381,0.136673687946273,0.228985705865397
"53",-0.767971756355494,0.115148448686431,0.0464504514156564,0.264236104572698,0.5523307835639,0.239023767078105,0.101215061812911,-0.0241020221270154
"54",-0.486985737867197,-0.0496738050356915,0.0266657620997777,0.155612454232384,0.478638131673276,0.2924647628554,0.214552721102444,0.104145207881022
"55",-1.77459408902391,0.28383873615503,0.364601466243535,0.238314382246281,0.825386932759672,-0.00148412060010996,-0.180156859722908,-0.00950845076700624
"56",-0.637296430907648,-0.116608221623638,0.161864638512664,-0.420551404443065,0.674536114379486,0.127576517089792,0.118225599987279,0.685974354209216
"57",-1.09974507085183,0.329303566606129,0.200081079276784,0.645623861552735,0.673930054852856,0.115187440833826,-0.045764293310062,-0.502510370664467
"58",-0.7226588223893,-0.0476872678076346,0.0791033876587179,0.124113935996164,0.453640216251371,0.286830734572132,0.202512475515298,0.191428672163594
"59",-0.729568887891235,-0.0499751853609562,0.097140550005858,0.0777608358453262,0.646003034637096,0.130106740376039,0.133515572117787,0.23125131804201
"60",-0.465460591855612,-0.0287496174333663,0.165634865467876,-0.0788291491447212,0.624090002777406,0.117270431391916,0.112536918089163,0.335800472948522
"61",0.579388547891828,-0.207671475644584,-0.0173380451094929,0.154842806344075,0.698433589332274,0.0555779655487937,0.203005075858152,0.124161005505402
"62",-0.726639277371677,0.0444987753233871,0.118510163011366,-0.133773018160613,0.620061444720744,0.212048048331378,0.0605213828110923,0.339158884694087
"63",-0.771012845420543,-0.0640064903799094,0.0916305447363083,0.312356301479621,0.636941626723584,0.162305191684158,0.18137240945376,-0.0596958181038378
"64",-0.752796155430424,0.223758266390452,0.233220446339687,-0.0644810040416459,0.656414330446415,0.10483262211036,0.0240461244539527,0.166357769967843
"65",-1.08000085216442,-0.0072752299571012,0.305726107110235,-0.0229702756742758,0.55548448400643,0.202288655620547,0.0806092548649471,0.256841724396899
"66",-0.720487712779839,0.0764534288341828,0.13641213865254,0.382704723359621,0.632819000517118,0.173943701244777,0.109043500864272,-0.23393714402744
"67",-0.654282420956357,0.21626746609934,0.283367002934647,-0.211613699166509,0.615031189917919,0.163550439690942,-0.0034407166737946,0.263910238774851
"68",-0.739902352249068,0.196831205869115,-0.0374578590620567,0.0834451415614442,0.505472545460294,0.332369195504202,0.0242274878791841,0.171978788725522
"69",-0.488319630679336,-0.0586416666227742,0.0698236056301336,-0.302850921369938,0.532167561619836,0.225996984751194,0.211347311493283,0.541972733561975
"70",-0.00629950110940037,0.274529419232558,0.0521301471307718,-0.725738363627804,0.351229126003777,0.379254895732764,0.241358844314959,0.643177055414076
"71",-1.02483097560599,0.317753874293181,0.303904351213324,-0.0455598120205421,0.620964861897115,0.177606202359713,0.0046658560558856,0.0207299322162386
"72",-0.797276848418326,0.227303165966359,0.198994029425913,0.00310153370413761,0.53083400674472,0.263182478463751,0.102578620785094,0.00602236072325825
"73",-0.183575878938464,-0.0496644708112658,0.247972988917215,0.165960842342897,0.708387540629871,0.0862989010220133,0.104526943225317,-0.0786121679412861
"74",-1.12208198654485,0.176554200019607,0.250693345387541,0.442171009195751,0.912037000047123,-0.0289402145268131,-0.119611327660371,-0.281376196435183
"75",-0.600745392442165,-0.153332005685481,0.0403661336261528,-0.222506825838275,0.32055684805619,0.403475208276204,0.304738751747527,0.551952559860374
"76",-0.186276073632245,0.199001434537969,0.174159870495021,-0.455919558644952,0.495331283944853,0.189395059506462,0.269291834543745,0.389040273134138
"77",-0.814520230807431,0.373599064347133,0.219085746923067,-0.386090083575711,0.621268583123623,0.24726945606003,-0.0420258308622882,0.296246789098693
"78",-0.64809291374156,0.0614045287655255,0.128965357172117,0.291388757170296,0.636560057221018,0.154353803062777,0.145174870668376,-0.148207510072544
"79",-0.438531542443656,0.255284986115191,0.0981309996988681,0.261096978056786,0.771997791317018,0.0544944510101141,-0.0136423076851006,-0.181985674917183
"80",-0.809822736122732,-0.234990197029998,0.0638744579419227,0.238529723222776,0.511696648289421,0.248198467960369,0.251620407465674,0.174351393714005
"81",-0.902179370359067,0.531398460596609,0.300022020120548,-0.949783782793006,0.619598527300224,0.207581453939529,-0.0747230253410882,0.758916555193223
"82",-1.12749518487084,0.0741076152581448,0.19355666989488,0.215295524317703,0.741504725570685,0.0637759074521398,-0.003701202251345,0.074106955551827
"83",-0.786874984130158,-0.0711856480156271,0.164677789474239,-0.361853116346041,0.306660211296251,0.402099877926976,0.200336432835058,0.6738172279646
"84",-0.19711610068132,-0.0118477361932576,-0.0513619995700281,-0.105102737788223,0.391802972672206,0.395355013748582,0.244474189411342,0.296196005086938
"85",-0.52146457725037,0.141960238777555,0.171653482240016,-0.440011743695431,0.591454635749269,0.174609856258057,0.0503137929640127,0.589738234562551
"86",-0.767162602008279,-0.167048381566912,0.113272599864663,0.17377602059773,0.655674045785971,0.114912191332501,0.236174148681658,0.128700468164553
"87",-0.402639934485361,0.185141988892562,0.144403219636821,-0.60789412106653,0.49419916055603,0.251598328319447,0.245383178912528,0.544137530508265
"88",-1.32348225344099,0.30279521572624,0.332624280687644,0.104194928823399,0.485096006796703,0.334091000866697,-0.0435625815768088,-0.0657116445382939
"89",-0.913730265884683,0.248655770716949,0.175227250258557,0.126356709775009,0.48127577607657,0.393569699928298,0.0244722763428436,-0.138484053222752
"90",-0.774636844736862,0.0106300007204321,0.173424246904851,-0.163496315399014,0.401739798937305,0.390311094385993,0.116986267848957,0.352912234973223
"91",-1.19628795288799,-0.191879930040549,0.174089849716014,0.687626584946047,0.564942436712735,0.24916215027918,0.154653928261026,-0.318142636570831
"92",-0.644223404905977,0.115894357499201,0.081748452283094,-0.0591721202539786,0.33120219754606,0.441442781621158,0.188290906072243,0.17698354963169
"93",-0.643080937764128,0.0577229241807691,0.297390381023249,-0.236380139099081,0.612806456107263,0.146376030062798,0.0932802850536243,0.331584860938622
"94",-0.656937891408435,-0.0654591631454417,0.116362352465431,-0.0577511208124271,0.514755914166992,0.260037605226499,0.177254706807241,0.308924917491301
"95",-0.661404636277434,0.202605968645151,0.128303137469557,-0.108988143362487,0.588471145448973,0.206298023569559,0.122861001045502,0.152723520656106
"96",-0.69320796969112,-0.117854340907019,0.0254953993927531,0.396727694853505,0.568195624923136,0.229722590369974,0.130900398620237,0.00361898581305826
"97",-0.774920906615617,0.140758288240106,0.218697540935417,-0.402361676703196,0.568718411276318,0.235619470941626,0.064482140822835,0.479316259655836
"98",-0.723238517229839,0.187060461513099,0.144003921170527,0.192694214930697,0.690798578465963,0.110444797441996,0.0577240500268949,-0.0758417405946744
"99",-0.399235816776809,0.212351072223082,0.213559245217132,-0.482941883603693,0.515908696903266,0.175967741601615,0.180235610719356,0.479356202745127
"100",-0.565407012742138,0.121423891631114,0.063060363421967,0.198681593238965,0.543459340115933,0.247065416729027,0.15601128119158,-0.0682849400949747
"101",-0.910493143398256,0.318233966397349,0.249662134808491,-0.0364088913964358,0.763488048786872,0.0829245165990384,-0.0173549793435176,-0.00934279368533609
"102",-0.748658480564322,0.217882347952508,0.141879101475216,-0.0299065524261793,0.597890484928548,0.226374910319128,0.0118869668087941,0.139308199214594
"103",-0.910077261204098,-0.062372415127888,0.282011316133714,0.0586032435093705,0.522505695504826,0.158749222813934,0.108740991222546,0.296409938234661
"104",-0.983688684568787,0.505812754189967,0.304915965246635,0.152250883347045,0.86301319449587,0.0130962647986479,-0.193374987761179,-0.252942767957686
"105",-0.756894906696955,0.0484384293562258,0.158648184135274,-0.275021727516578,0.551704303735002,0.216298420736263,0.162261064148147,0.436913829819357
"106",-0.681046393248218,0.0561501767444019,0.114334913571046,0.335553212717812,0.611206562215321,0.191227786975786,0.128327066889168,-0.168892446607816
"107",-1.18553203763538,0.18927728533748,0.199847993187809,0.00738481473533008,0.356671264359339,0.474597701817563,0.074162520289486,0.076238774597394
"108",-0.834320467778073,-0.207734161434727,0.0687102752879129,0.323664693912015,0.440044655804016,0.328791919761784,0.233714384574286,0.0689194342589202
"109",-0.622530899279132,0.134456905020455,0.114155922808051,-0.0308799416822082,0.46459850413559,0.293381971496717,0.203989563577969,0.114009003968688
"110",-0.719965449158485,-0.0190924030753257,0.191484980626161,0.258105349279352,0.501572670580139,0.172796551142715,0.237913295866317,-0.0178555969727674
"111",-0.551799186619183,0.0748537935997566,0.176508185400707,-0.226496889170337,0.722074260967411,0.0541870696698888,0.0408955995557597,0.416365583825634
"112",-0.74545586099642,0.0680105134903825,0.127852107270099,0.224751643461158,0.553657891458608,0.219263296344877,0.118450338399785,-0.0174373188932636
"113",-0.691936010645086,-0.163422957472454,0.0728916413644396,0.506902725621863,0.460068802304685,0.24134431646771,0.296576792975772,-0.144545340257507
"114",-0.524549942909624,-0.0472578589917014,0.0375331730456197,-0.0742294630643368,0.453490862214632,0.281878180843064,0.191388978099839,0.404445902616245
"115",-0.656212124499892,0.160562658671464,0.153858372553392,-0.272972186643539,0.606853151005511,0.196009382532455,0.101966780046501,0.336168597190633
"116",-0.792689083179063,0.103973173024042,0.109193358191969,0.16321692585249,0.607774501269216,0.104502110796249,0.159944248728514,0.0909231414521817
"117",-0.536729678333839,0.0636427788467401,0.0415698341726619,-0.228765033024854,0.403977561466126,0.307236620101096,0.288015475821324,0.399719034783869
"118",-1.11598169033135,0.294772460318154,0.263985388634903,0.204495004867515,0.664860669978452,0.205559326805725,-0.0592117870226484,-0.203466845164592
"119",-0.768847939014028,0.0756349673468971,0.159505643158464,-0.0682633676795192,0.641868808646741,0.164187960482592,0.0683710794416428,0.247482782449654
"120",-0.993308626716511,0.0988249728580127,0.198580008116171,0.358367772784822,0.628004746762434,0.150401245839677,0.120900973445057,-0.206119379403021
"121",-0.31351011180814,-0.0012860764731738,0.0906380889886358,-0.12371616439521,0.549911067806086,0.231198170967412,0.19053500893352,0.258783514473445
"122",-0.469325560022652,-0.10021338347916,0.210431598865296,0.160215344984248,0.748968044103588,-0.0690844529964028,0.129784613441845,0.190616086831728
"123",-0.88185750735219,0.0694472855331208,0.153289015168954,0.252106895841842,0.428682264449931,0.370248551675052,0.0725340205344931,-0.0314345241994643
"124",-0.536352393266808,-0.0353454691646998,0.138944736570487,0.0750820274622789,0.715989931620287,0.061876574299771,0.0920657078904152,0.188735967598064
"125",-0.674716408414998,0.489691768007433,0.195567023480233,-0.470493992447204,0.598242773246143,0.220206415779071,-0.0625736008595926,0.37976018237106
"126",-0.602976879785812,-0.0179471402107023,-0.0422867783549326,0.382594677868553,0.488513710923023,0.268426574354634,0.244937067608256,-0.0802760953789544
"127",-0.840883334858508,0.0803014824257396,0.166986134197203,0.196537777426698,0.503721530837606,0.267327030052944,0.158168620957065,-0.0554878472268294
"128",-0.49872981966597,-0.0399391265117812,0.0753632486618655,-0.0137316564673089,0.54117451354451,0.188623057451051,0.226421916308812,0.270275654762583
"129",-0.903704560073193,0.00533529228189362,0.212245311520732,0.145242002550561,0.560635477119168,0.208381118858112,0.115990657240494,0.0725029705955617
"130",-0.867561929935558,-0.138939029898088,0.102728189164617,0.501469430327596,0.344571257278681,0.407605748266132,0.202535881298554,-0.133590905913648
"131",-0.901486371401818,0.0429176459214902,0.138740281478843,0.526221971407864,0.796542506363483,0.045692025331137,0.0453594327308528,-0.304880144701997
"132",0.164457331534322,0.0193055868185304,0.0415499739781077,-0.162168903302852,0.681966221256526,0.124331052799996,0.122114996558352,0.283245921389846
"133",-0.953656184348963,-0.248386038865125,0.211676511782357,-0.161164302946106,0.519830652040757,0.286006466294616,0.0950118817029529,0.567232885160654
"134",-0.254120204809539,0.257214987441421,-0.0437862353002827,0.264467035060415,0.580382045366339,0.226786825595998,0.113737494753852,-0.185758178643037
"135",-0.631717770199807,-0.0376167197904003,0.199328288343308,0.0569524153204828,0.810241938753346,-0.0460684605720974,0.108584147380998,0.175466884848924
"136",-0.554664031071269,0.0797305997457221,0.213695249671073,-0.674381116882133,0.60183844542638,0.142966723333104,0.0673693390120266,0.852581009846848
"137",-1.1378396874431,-0.107797044894949,0.22082232723089,0.437638793562678,0.592949105304038,0.171059469484728,0.128500166247134,-0.0967621783198422
"138",-1.00097891933121,0.114685964593838,0.268139613689687,0.0288238338180514,0.7768131309569,0.059747268044927,0.0327296817095983,0.0500286631266043
"139",-0.822654195369571,-0.175583926243461,0.22128223465642,0.381760402193049,0.434807411029265,0.197751906021635,0.261765218885472,0.0174543604443651
"140",-0.317356346582873,0.0722412990899501,0.089231884116155,-0.893106575568224,0.55834430526781,0.27755892724487,0.137151533000938,0.942318233550201
"141",-0.612315514012109,0.0982072037822278,0.130761532005142,0.0409208560302421,0.784391594547438,0.0220917577945665,0.114003881835088,0.0693398350697571
"142",-0.530739677299609,-0.297026093905103,0.127523949292871,0.192747071811419,0.642483600120366,0.0847155619678399,0.217961240184689,0.242657081831277
"143",-1.04726336226298,0.0847845359672496,0.301570475407809,0.0421465989143162,0.681072541735233,0.129826311900621,-0.028865089257057,0.138935215399528
"144",-0.731489103088287,0.0700301893454502,0.148671366855133,0.403527469896764,0.615944614459866,0.101262103391338,0.189343905103437,-0.204682382249671
"145",-0.886863231768608,0.245498942466196,0.0655275014912908,0.0597286556655508,0.36582001476831,0.499256007092927,0.0713187156459955,-0.00325592400794218
"146",-0.805655277151255,-0.0783148652004334,0.160606120761602,0.311854675366685,0.554110180969434,0.205011573222704,0.0748092299128943,0.0647593731745308
"147",-0.350863251095556,0.0455466575268678,0.0713657424617558,-0.155408944177404,0.599690226382075,0.15515818157688,0.195028770656639,0.310828606521689
"148",-1.01135512407271,0.186716187608955,0.146882484259935,0.297964945448588,0.483762385436442,0.342619443880125,0.00543657563856343,-0.110489713902998
"149",-0.948899670686078,-0.120111588506305,0.125949910157862,0.63196927087651,0.699130905609346,0.106834510522272,0.153332163618251,-0.310762623411552
"150",-0.887945586185475,0.145300035822366,0.223899284533819,-0.347158470169679,0.611672478245545,0.232357742819694,0.0334673061523499,0.404425526046947
"151",-0.597218228686635,0.0483741604952903,0.144746349596482,0.0873222516501331,0.404353147564939,0.274512906141498,0.221050873802336,0.125337556353588
"152",-0.881523652429887,0.192019618860024,0.219013731133841,-0.201388940644162,0.746071300179114,0.0907929537919986,0.0671310339760366,0.202708770891757
"153",-0.785495968415599,0.052875727998659,0.201380561637081,0.0874385309755354,0.489776657954218,0.252455798501825,0.119006192817482,0.118851243246371
"154",-0.644588474089301,-0.0681971654230435,0.0884030292361559,-0.521490314027179,0.49329480461719,0.286584442374309,0.204225847458167,0.760121265888682
"155",-1.36534177184346,0.214952260036952,0.215078351373727,0.469320878005346,0.694158452119614,0.0681261368304808,-0.0513380104119321,-0.156611390402794
"156",-0.779466694926943,0.230250056865516,0.250926653485385,-0.0853505011159339,0.653971500960343,0.120143366053682,0.0528385238829639,0.120556154399398
"157",-0.471177858799391,0.0109972101347308,0.123297954502507,0.0199743531989006,0.615350034929497,0.140859530372682,0.202513971032095,0.121290012008242
"158",-0.831509550434555,-0.0550805366354056,0.232342944408356,0.221825990343049,0.64017199670571,0.0229444272826378,0.189754089349625,0.103578597521681
"159",-0.56348361338986,0.0160466014674846,0.138678805252984,-0.246951691945989,0.497611924296107,0.294088518148052,0.0979062815426857,0.443557094171763
"160",-0.960270498505299,-0.02285992036246,0.0995500886332572,0.60153697924332,0.568203844188337,0.165044669745995,0.229697843260603,-0.311698635051783
"161",-0.632515035982598,0.0448886527504028,0.198463002742775,0.00624047679868876,0.642214852221516,0.0925252973245636,0.184004942883295,0.124848519464283
"162",-0.652701481565866,-0.00811371413889259,0.196444254661761,-0.381947050965298,0.564351763109821,0.239961097577682,0.130063174405043,0.507012057743135
"163",-1.03012767232357,-0.0316067484497219,0.219355909622245,-0.228045178142321,0.625410787576368,0.188615517642435,0.0529314266340545,0.491886978185614
"164",-0.522419512907688,-0.0214538227672737,0.0557762568499253,-0.0104428685134834,0.323423874011577,0.43315039845229,0.196535076775081,0.261639250129236
"165",-0.967615545438262,0.26041610069601,0.187538785462455,0.0841726786650338,0.513943997415899,0.316897788518587,0.0420392554014813,-0.0533873213401462
"166",-0.249901178264294,-0.195825878840749,0.106035634135818,-0.0793556772520305,0.315282758403344,0.288212105501407,0.345150535123287,0.456863826122606
"167",-0.652096665835908,-0.166304727636806,0.163792216651708,2.02392089108347e-05,0.426737278351822,0.178099349138636,0.283617767871119,0.440062440099527
"168",-1.16663451664048,0.116470527667421,0.294880029644811,-0.166568038819582,0.749921655427262,0.0198443394005285,0.0527467761532043,0.328741367771914
"169",-0.392377507589637,0.0133377775234338,0.0402258775530011,0.0372165416984721,0.627088423916398,0.167078514082481,0.178811582104835,0.13184977930205
"170",0.522922448274657,-0.211151575744008,0.450534005701465,-0.557129404783074,0.83708704574972,-0.037756674809094,-0.0263291757353176,0.596353963210576
"171",-0.820858601659466,0.37244060493864,0.265631976612906,-0.0863571313576605,0.716288119359086,0.105838087870751,0.029885353361531,-0.0512127010183124
"172",0.969216038814031,0.273919297950568,-0.106843078011051,-0.404675779776815,0.730230345309116,0.137501830752539,0.0326382568997287,0.311832857762034
"173",-1.28516686036929,0.247940121906004,0.212776030793314,-0.0945839614066267,0.741029006960644,0.0484294236648548,0.0983812660165868,0.169476300911526
"174",-0.457000543786794,0.0596273448448924,0.142319556107355,-0.0399787537070066,0.483272222940058,0.309933379402187,0.106568706847133,0.175277352875608
"175",-0.314046898749742,0.0653954750046379,0.0311934021187554,0.375010482058335,0.60466079065869,0.126572223050127,0.231078976932146,-0.198682939871685
"176",-0.827171210327898,0.234431256429626,0.179552373739702,-0.0618398399492536,0.639537993419876,0.13788183494751,0.098592830118396,0.118307863721538
"177",-1.35088883971439,0.398763698888632,0.164427913480302,0.460582380686798,0.792942940192798,0.0833486489242879,-0.0561215459000103,-0.419216850488853
"178",-0.937077463953399,0.366110409793283,0.214688334746689,-0.107756556135962,0.71133849075931,0.153162323380635,-0.058898808561782,0.0694034942448491
"179",-1.00634884682708,0.375393445385878,0.271853032918275,0.00413910503898363,0.611394022366269,0.163870246760337,0.0610382475585864,-0.0786909200549844
"180",-0.604571141945268,-0.0777520498099604,0.0264797336032316,0.355896391759439,0.450087118103659,0.297740110568832,0.199964576667041,-0.00235213870622173
"181",-1.15536038907518,0.21502353085035,0.180372203990092,0.332691993163908,0.555712583591054,0.133206566694394,0.110487542511322,-0.0853757864058407
"182",-0.660171670935162,-0.154640471980938,0.152627241108222,0.119086425685951,0.786592054397994,-0.00910789294183726,0.0493157158164969,0.296895263187651
"183",-0.839703281005297,-0.041639894974332,0.182600345649608,0.216388120654868,0.661267420951864,0.0987748292992728,0.13130697519254,0.0520969014446542
"184",-0.742944875035173,0.251471210992686,0.189942368188366,-0.648805918444047,0.608166871457702,0.246980769194073,-0.0016598723378142,0.652612209714308
"185",-0.670971989770748,-0.0355584423378703,0.0828324318412672,0.274406446812023,0.58219043243874,0.18491514811382,0.226192581442013,-0.0552456443695559
"186",-0.850074949084166,0.0923610155470992,0.202629818357752,-0.186181747759227,0.626200370779534,0.204890408796248,0.0250186615525811,0.339617073860922
"187",-0.684874277109255,0.0852677431062303,0.110188162459284,0.146596469536859,0.515188233099678,0.286820830173477,0.178940098173836,-0.0513211343172047
"188",-0.581296293245977,0.348216912736932,0.177863577447558,-0.141688366363924,0.577709403145365,0.193086408774339,0.0600272109194973,0.108509905492713
"189",-0.435440165460965,0.166936069948135,0.195366042426525,0.234450723743137,0.634558251019895,0.0355151018044894,0.153994534433816,-0.102002157411275
"190",-0.567261061290228,0.044133963482542,0.168627674978925,-0.00238327746363776,0.663120311221034,0.115545982304698,0.0433712652864,0.227680992512315
"191",-0.408418653973652,-0.19885238813867,0.00100171500302355,0.274612165549628,0.450234359251852,0.225084313289447,0.328549342863156,0.14254399290659
"192",-0.909235209558711,-0.103396867586971,0.224867403604371,0.343776477992125,0.643983834704999,0.153446088118941,0.118861714442472,-0.0962673045898988
"193",-0.749232438782378,-0.115405150347669,0.182372815572657,-0.0794756590244718,0.494618293803909,0.275015856048124,0.161724571851134,0.349477978001156
"194",-0.904491119774019,-0.103397783576453,0.155725630515928,0.418134229944447,0.580401686245486,0.223175837474628,0.0861225769613318,-0.0744056036887058
"195",-0.831253771925799,0.516937311024904,0.190359270084292,-0.105606258368667,0.596126511372556,0.255954515053097,0.00814904563689589,-0.0988506013012499
